GSM180446.CEL	GSM180432.CEL	GSM180443.CEL	GSM180078.CEL	GSM180445.CEL	GSM180448.CEL	GSM180449.CEL	GSM180067.CEL	GSM180439.CEL	GSM180447.CEL
TSTD1	8.49804711560286	8.79356306433505	8.16415378183481	7.93900970641037	8.71535292971413	8.28601341003495	8.62482180572263	8.57558378220384	8.66914358368044	9.17989591020823
NEMP2	4.01288197724342	4.03695451000603	4.24453378892484	4.00853568605707	4.12108457510848	3.99878181430576	3.93073848370569	3.9086726566512	4.07493960524753	3.96108476033467
ZNF503-AS2	5.86968577324494	6.03191538821849	6.20253238137463	6.0786092807832	5.90445998697153	6.19712810248512	5.75097221227577	5.99689030681612	5.93465633476417	6.1026326784528
DPEP2NB	7.38320730807757	8.06053691420843	7.36922640271023	8.03496898828306	7.53560335307999	8.27166135538391	7.17335706166642	7.69466855076404	8.06356140761003	7.71771174375667
RDM1P5	4.70008039472146	4.44474709142737	4.67395912489277	4.30369607958511	4.36662969836103	4.42204311936715	4.63439497113653	4.6075649752883	4.29547241137872	4.43552854756593
LINC00605	4.05718632002682	4.04284038887857	4.23258449561865	4.28669003667127	3.93563911126729	4.19279239770392	3.96980652965882	4.19625588154021	4.13424886446411	4.18288871039935
LINC00893	5.032532228601	4.80389111967331	5.08263275988049	5.38865853856864	5.81385227993564	5.51517726334421	4.50451699502363	5.50160456992561	5.8813679989003	5.18375969159711
DBIL5P	4.6542706300965	4.67984608999249	4.97545572827618	4.79635626732866	4.69300902941074	4.9124580168272	4.69451103998901	4.90128060830471	4.68655219071547	4.71962293334523
LOC100131496	3.50184694718579	3.47521620098415	3.37372433849646	3.62260123081712	3.44829363315269	3.42286190366276	3.43359565245516	3.54096500891027	3.39482007687767	3.49520218429249
LOC100131532	4.71490720535227	4.65252523775058	5.11956680574892	4.65010018371727	4.55973847161052	4.64182530108106	4.52701969424696	4.7548223309154	4.6581688096196	4.50141486971997
LOC100131556	9.45397530627491	9.46258914085886	10.0648403544477	9.51016958913381	9.28914080249987	9.9793046896847	9.61602823739536	9.77848824632903	9.66331486109779	9.55893275379229
FKSG29	3.82379164654891	3.91256546063207	3.77673062211425	3.92178869641162	3.7530557591238	3.9433491070439	3.75644253967766	3.93868660394478	3.91121831382003	3.97243429179042
CCDC18-AS1	9.187081642672	9.54558827176096	9.11844770271289	9.1117996385562	9.26228962173407	8.53942166063895	9.07208700889521	9.30266816876643	9.15249093870446	9.5814120922
ZNF236-DT	4.33950595498982	4.05772465538226	4.40717115886686	4.15352310451687	4.19583514558204	3.82687712732505	4.15122779971904	4.11024098098405	4.19185840690974	4.08546370081878
LOC100131676	10.9437104750487	11.2510517382785	10.8194819903163	10.9437546907438	10.9551732641042	11.0668547975588	11.087026838276	10.9259286914483	11.0097586813618	11.455884805856
LOC100131689	7.49879680787627	7.97448462499727	7.68522088262592	7.58613745605923	7.74169238942985	7.29203302620595	7.8835798929887	7.91381225082376	7.65416044547085	7.82606059147916
MZF1-AS1	3.64151764116218	3.63168752192534	3.55367552582415	3.53747544264366	3.36764287077688	3.52011600195586	3.56008665616741	3.66214340610833	3.72680335099608	3.6746142657431
USP30-AS1	4.26174601361654	4.25986417811646	4.29187396818792	4.13068117928597	4.19125290415535	4.55094172381325	4.21047179158231	4.5683188848536	3.9616723558395	4.12791911075011
ARMCX4	5.44138809674932	5.41032488934871	5.61954920199811	5.31810508755589	5.67450542412903	4.95747192544971	5.35578682087613	5.36763742905435	5.24694504336743	5.31259257431399
PET100	7.08679798173338	7.38679971584238	5.67066340505166	7.27607638402818	7.02938943900728	8.01541620646705	7.09312806756564	6.70042926629841	7.97532217239719	7.37263184684473
LINC00271	3.79467308786176	3.85461222119686	3.61857136018716	3.72283960902713	3.74634228136178	3.76050800577518	3.89220436766421	3.83889660276998	3.66554307058908	4.01851284052976
UBE2DNL	4.12546877593932	4.40508413466933	4.42922294988473	4.15021230375242	4.49099233550319	4.04338256372234	4.06629817599283	4.26611604200131	4.15312090653718	4.3144669398677
CADM3-AS1	5.01526182069681	4.74818683162692	4.99517799662259	4.98886487194408	5.01573844658464	4.93178093570587	4.96298070813241	4.82860429295364	4.89722768775781	5.04781425261203
ZNF717	5.2473836092096	5.65386396428335	5.41268833914742	5.23528724663838	4.9920663479721	5.47102964463126	5.18171585184667	5.62935835105318	4.90537733711802	5.36893943523425
INSYN2B	3.44103226080701	3.21698392976624	3.17798144587292	3.30846616787105	3.24309328865722	3.1365147632656	3.21324541408299	3.6475260862001	3.4424944925927	3.44434131752302
RRN3P3	5.01876416644986	5.55768012067594	5.90244221806427	4.74952113912978	5.83977910824284	4.53424487418592	4.74514783573989	5.37971099879714	4.81211832971514	4.83290862326309
LOC100132057	6.29307412988198	6.22872368923994	6.44211408664214	6.22868493119557	6.40205947469984	6.36041970775311	6.09672665233625	6.3736365142841	6.2612681783826	6.3619157101605
FOXO6	8.22067216400305	8.24877738509743	8.2325158887729	8.5284160757455	8.1995037550751	8.52076371734661	7.84259106847204	7.73499528214464	8.43789686329691	8.39982630121351
LOC100132078	3.83261480884896	3.96927491527523	3.55132985771944	3.85392370981315	3.45791674355506	3.5436646968749	3.69473691962032	3.53344949519411	3.5935432455844	4.24496841520817
ACTA2-AS1	4.53494301553475	4.58358235439889	4.5150852415378	4.52649810248939	4.41952400958882	4.57766534754662	4.25939104583823	4.57943704047683	4.55513616011553	4.75591314221997
LINC00543	3.66691401379031	3.66305376474709	3.85138484534521	3.81322249459363	3.85973376172279	3.76356863068627	3.52266504618224	3.84933924030044	3.61975833971581	3.67583228397757
CLUHP3	6.22631803214989	6.16040097353887	6.31557831646329	6.23931309154236	6.01185554365722	5.89894171587559	6.02727797061905	6.48467931155337	6.25254840060378	6.60860694305839
LINC01512	5.59134189117144	5.02746338589988	5.36924962973252	5.34429490509717	5.22478345524388	5.2213163462936	5.20573334780207	5.26479272012822	5.43280927168466	5.23801319087743
LOC100132356	4.27151105200655	4.44943218995576	4.59043185529753	4.22427126330444	4.29681921510971	4.07856393359087	4.07627214214956	4.22127815318062	3.99799301742628	4.2962080975851
KRTAP4-9	3.71104629385805	3.7074217631603	3.6151971549481	3.7015249097361	3.53841163198513	3.71077875396263	3.6640906149618	3.79633737708084	3.63309059626862	3.72317766024323
FAM99B	6.32221384349737	6.4084303778464	6.46504313884704	6.14641382667828	6.2880999054196	5.88685280361651	6.05610364544284	6.49118801882366	6.44303050782434	6.34844324430923
KRTAP4-7	3.13979333447776	3.27849571232672	3.20727466584649	3.25523734769966	3.28392480569702	3.17820118606458	2.99304651208148	3.15924327696135	3.14456003055784	3.38644478259321
LOC100132570	4.35762909938055	4.41773317456144	4.42094821045201	4.3683218182174	4.54814757799507	4.52573243262143	4.4079520840532	4.19788265097417	4.62249284563594	4.64898272386093
XGY2	3.76441565897811	3.95119270206702	3.6815469155924	3.70650880823566	3.81010926436881	3.6640077111783	3.66182574998339	4.03474352960582	3.83584896471176	3.84436948684719
ZRANB2-AS1	4.12801851438408	4.19400544433369	4.27008061320054	4.0528878626948	4.19926120248716	4.15073531832875	4.07701807507753	4.13583396843159	4.13187156318361	4.26169601472037
BSN-DT	4.45665013711581	4.36314912066072	4.57525610311612	4.26029422847147	4.18602405523415	4.30674380843862	4.5129210269442	4.4390688117366	4.33333883450485	4.51281813720534
LOC100132686	3.95125038209723	3.79037466963347	4.18433052683302	3.84502434382491	3.82670448105385	3.97136157574336	3.7618742281839	4.00520954369965	4.0792945019417	4.12612264804423
PAXIP1-AS2	5.72373569704165	5.90120614507793	5.86576142304055	5.92234533960109	5.80893578718417	5.96681644968459	5.68594481844662	5.65424302935295	5.82899152695494	5.85192612449839
FILNC1	6.06006129623691	6.465350351112	5.24979234760846	6.18095005271129	6.46174300393953	6.15829947214287	6.38790900417364	5.8661699016086	7.40298470334198	5.82682856835999
IPO5P1	5.34936564697425	5.26813241429917	4.7022769666264	5.16479196774808	5.42380207822322	5.08767039029011	5.34249093679296	5.56374376849159	6.13273234647467	4.98594715657992
MSC-AS1	4.87130934374479	4.035516100511	3.69392692551503	4.33232846201812	4.56258555083938	4.35294251317074	4.3639406606481	3.86843033112808	4.10233232279246	4.01493523400083
DPH3P1	4.56246217914894	4.5536029120407	4.36569358739086	4.50681916772154	4.29820347807664	4.55227258930381	4.50187491320286	4.577581596954	4.79377987725118	4.61783047736516
LINC00856	4.75543174041022	4.91766370884233	4.85193877536313	4.82168769702341	4.64999046228114	4.65407193661615	4.68901728256376	4.87483394016949	4.7517132712497	4.96508888596642
LINC00240	3.51367336043898	3.40657355130163	3.48112717889585	3.5062646494112	3.43907288143073	3.52814820877354	3.40570498179924	3.56431313168218	3.62813713155676	3.46697019292941
RSU1P2	3.39199926478352	3.11096982821833	3.35393785302326	3.30451176126366	3.15170759284433	3.20554685196042	3.29956871860984	3.33696788608615	3.38339739121773	3.39473710477543
HOXA-AS3	4.54342621700106	4.50230410798311	4.57296759366989	4.48831643066081	4.58068517511894	4.67200272024293	4.6130910863684	4.47377540188404	4.48753017140785	4.88920556319924
PRO1804	3.04604817258629	3.24992824916495	3.25063265862629	3.13637027995565	3.28865115500092	3.08499944985346	2.99656007958235	3.10454268167482	3.26046557242796	3.17394621858735
LINC02171	4.81789995233217	5.01630561390814	5.07542736564319	4.92446218297864	4.88781632776337	5.06758974161754	4.98920558443613	4.88921189899342	4.84174733778249	4.95900771218594
LINC01134	6.88926035327694	6.95527492122248	7.1653339533939	6.96080422415591	6.70213815640085	7.20986741028836	6.84215988335165	6.97313447257117	6.95933525585431	7.02448203454933
CD24	10.1996481836975	10.5728578875164	10.5251166676439	10.2869395383941	10.1125202194249	10.7872013977545	11.1371716242435	10.4950848795934	10.3336806911817	10.8490762452421
LINC01816	4.81158115621531	4.90883772346489	4.88518831171331	4.91069107976484	4.73494238368639	4.98621731662869	4.81374265800772	4.974215701396	4.96826729234312	5.02982057717281
MAP3K14-AS1	4.40354140747875	4.33666826625758	4.53616254104727	4.45752988858421	4.24091837335883	4.39766402463141	4.14957548895801	4.53465199018291	4.34964803274142	4.37048219115548
LOC100134040	4.01133595552524	3.60425027334645	4.10068739984542	3.83680309421451	4.10231728516368	3.70984679289771	3.79765531971019	3.99774455614671	3.88894941124212	3.73758430273864
KDM7A-DT	6.33231066271535	6.74963428386901	5.9245974358926	6.56732827339267	6.56653519084228	6.77308852286911	6.28781204424861	6.47817485468036	6.55983766982762	6.32317205560092
LINC01119	8.35926484736115	8.38645161353333	7.23744243782541	8.37726432337646	8.39664389980474	8.69869775492026	7.53474329224199	8.35080717101782	9.51702864211544	8.09894453268683
LOC100134368	4.70455039218153	4.4955793575306	4.91416184092669	4.82573148478311	4.54989457238206	4.73863969568232	4.5774043484113	4.87483394016949	4.71333382998768	4.69265571449874
NDUFB2-AS1	5.97140620661317	6.01180012929954	6.47039021438491	5.97040884547854	6.16372445873107	6.05995548064254	6.00440913642046	6.28873972690217	6.2053348392405	6.18424527823998
JMJD7	6.23546040216226	6.45242061207671	6.37076198333875	6.28047261529743	6.13148719814113	6.13591708404046	6.30078704484088	6.26689488373532	6.31838627247448	6.46197328754701
HDAC6	7.01726776917587	7.03296657496313	7.22822596251629	6.93960100111621	6.99658788829811	6.74531357601471	6.7400354267783	7.12244794551931	6.79723514292918	6.9467475166752
C17orf99	4.17264590470747	4.32982402951871	4.42798711136455	4.50953739834214	4.47637561424739	4.46747846717508	4.4390688117366	4.41719183491782	4.20304027611663	4.36633850142248
LINC00029	4.80644327313604	4.69330149652975	4.77434556904661	4.85371219912413	4.73129476116108	5.18522898012207	5.13577324439688	4.70366281643897	4.76624945193054	4.71376587606685
LINC01056	5.01587437151201	5.01607696939476	5.19953624386541	5.04511089673563	4.76244197203878	4.96776986790702	4.97807313841097	5.05158837418433	5.01300757191657	5.09674779877548
EPHA5-AS1	5.97282544015704	6.12275417967275	6.26869841390004	6.17535092408744	5.98054912300398	6.1594218932828	5.99177138426827	6.14226455822993	6.03934639704672	6.00335022720466
CHKB-DT	5.67744630400857	5.92846424121644	5.99785967014787	5.61091497774054	5.53961956751972	5.59452327389989	5.51751857858507	5.74070378435979	6.09250874468008	5.84393492378444
LINC00930	5.9736774228101	6.03897295792778	6.31973347293764	6.46376332335451	5.78578355879846	6.1560539232879	5.64473493142305	5.99130102206867	6.23190653247919	6.07487162559576
KLLN	5.76001065110704	5.52676988950945	6.10676527925471	5.80847952325624	5.88443810781373	5.66269467237385	5.44840004726399	5.97732471410844	5.9765723932166	5.80806121423138
TMCO1-AS1	3.93302589534278	3.47416394486278	4.2628643391145	3.79018379369747	3.6926786160907	3.63476886000686	3.57109568296276	3.74479747447838	3.80082170115151	3.79868692563542
HDAC5	7.44380173587509	7.793988880945	8.16970959245787	7.74820286616978	7.89661518403292	7.73438612274692	7.1968993758343	7.66805505582552	7.71436175401807	7.75377446141004
PDCD6IP	9.46001939533176	9.5292047446106	9.34292164904582	9.52344368525942	9.54095768571299	9.53787870144542	9.50983927107295	9.54937644053943	9.5567829331716	9.49106467740587
TEX36-AS1	3.10878909340749	3.21635473150943	3.29701952348164	3.29737925997775	2.99855541496841	3.25656106783284	3.1515807103148	3.15604139238699	3.31288836305251	3.3134782150978
PEG3-AS1	7.28049296735067	7.18466047820604	8.17442057293473	7.46512829433369	6.6052020886171	7.61528153909231	8.19978315945325	7.69279556639118	7.30770938448739	7.7220253060501
DBIL5P2	4.24872666300068	4.28242828590222	4.33892048890783	4.15384964279222	4.18197688283349	4.13155058862554	4.21794632150605	4.29065801320382	3.91182083038365	4.24437115572124
PDCD6	9.10281015283238	9.32476555447709	9.79447465800311	9.17144000681031	9.17041096270435	9.36398817535231	9.49462058917566	9.47678094889853	9.37984342432417	9.18972541343682
SRRM5	4.6975827179403	4.96351440555915	5.11803825232301	4.82608518880468	4.72368276181839	4.91196218426835	4.82668130567972	5.05464198478376	4.72545073802875	4.72368276181839
ERICH4	4.40745157037012	4.39713872082028	4.26743553077062	4.23039843759669	4.17457208431072	4.51810872091781	4.13848300240254	4.4188166134901	4.42723286351054	4.17462511329277
EPOP	6.3480291928166	6.87545581552617	7.00160502044741	6.7858445531873	6.87468857906447	6.7116096408858	6.55270161756881	6.75850357383853	6.53244893743517	6.86609753155349
BCL2L10	3.99746581901932	4.0613487966751	4.44453439968585	3.93404955946107	4.21680055150573	4.09975003172475	4.01485324010909	4.08746110580911	4.07019416713099	4.05139736994264
TOMM6	10.8661970094034	10.876693998742	10.9055117638716	10.8061229995517	10.8117952749214	11.1495171769357	10.9240788503795	10.8076238402592	10.9355635136561	10.896915885296
LINC00092	5.19121063315149	5.24782139228165	5.30937416458689	5.19485069710001	5.35793058792664	5.34932344735724	5.17696458883901	5.15310791383149	5.16008466714384	5.29781425932446
DCTN1-AS1	3.23691133232479	3.21811213660826	3.25332153461196	3.32180407341634	3.1076535223997	3.34214359274327	3.21246064759105	3.30460914039816	3.2690390384829	3.32066868876845
BCL2L11	5.91624894429183	6.04561477077893	5.96486985626177	6.09597327880122	5.89825163935957	6.03112652588274	5.89962556158119	6.20313485608835	6.02759693361764	6.31951763190125
RAMP2-AS1	4.66499147662734	4.79730846798848	4.9462648722773	4.31556335490983	4.84675428246761	4.07203140590013	4.46467987780931	5.22896112424202	4.67596082044888	4.58058739694299
TPT1-AS1	4.9557644309641	4.92836965965109	5.4225353571581	5.03460428535392	4.95382694754927	4.79227419040284	4.70987770298732	5.04038724101725	4.96809067690204	4.90092438005378
ZFHX4-AS1	3.1088022157492	3.20320024920718	3.20646173530019	3.17235224824226	3.2023601493442	3.13745471063786	3.19372776688579	3.22178035895249	3.22574185459238	3.22141844349269
PP12613	5.07258637055923	5.9910633781273	6.9347816315138	6.06350885798623	5.80622994447585	5.6063499775067	5.84262889885199	6.3054192218407	6.11946277689056	6.17654837851521
FLJ16779	3.99661456237484	3.80027025108628	5.47307423705312	4.03708157769158	3.9599798125735	3.730556892343	3.75007634361411	3.99731272234541	3.68384342926156	4.01343308642262
SH2B3	9.96699921639174	8.69947020334129	9.6906372858319	9.18894108532178	9.31931629989993	8.90978978923459	9.49233888454899	9.37769212531555	8.70955061102274	8.81187462516969
CDH3	6.25136889790622	6.92846677900959	6.6310065188433	7.15307958189017	6.42480902971646	6.53640182579791	6.75453533467496	7.14714204056771	6.80077165884083	7.23821326497703
GNE	9.63718677971228	9.74629936556268	9.39324158488614	9.86037695224247	9.88359724805235	9.98573107494946	9.8384963674792	10.0929658041977	10.1727050645496	9.82839577659732
LOC100216337	3.37877485528001	3.6031392516041	3.75983634179632	3.51833584968476	3.51712956197687	3.5224072435254	3.4890049758743	3.62885820552901	3.43668138953059	3.58332083161856
